8.624000000000000909e+02 1.000000000000000082e-05 9.438938574572774768e+07
8.820000000000001137e+02 1.000000000000000082e-05 9.653444874773578346e+07
9.016000000000000227e+02 1.000000000000000082e-05 9.867951174974378943e+07
9.212000000000000455e+02 1.000000000000000082e-05 1.008245747517518252e+08
9.408000000000000682e+02 1.000000000000000082e-05 1.029696377537598461e+08
9.604000000000000909e+02 1.000000000000000082e-05 1.051147007557678670e+08

1.000000000000000082e-05 4.712388980384689396e-02 2.005093346178078355e+04
1.960000000000000142e+01 4.712388980384689396e-02 2.406561338115954306e+06
3.920000000000000284e+01 4.712388980384689396e-02 4.793072960378098302e+06
5.880000000000000426e+01 4.712388980384689396e-02 7.179584582640240900e+06
7.840000000000000568e+01 4.712388980384689396e-02 9.566096204902386293e+06
9.800000000000000000e+01 4.712388980384689396e-02 1.195260782716453075e+07
1.176000000000000085e+02 4.712388980384689396e-02 1.433911944942667149e+07
1.372000000000000171e+02 4.712388980384689396e-02 1.672563107168881781e+07
1.568000000000000114e+02 4.712388980384689396e-02 1.911214269395095855e+07
1.764000000000000057e+02 4.712388980384689396e-02 2.149865431621310487e+07
1.960000000000000000e+02 4.712388980384689396e-02 2.388516593847524747e+07
2.156000000000000227e+02 4.712388980384689396e-02 2.627167756073739752e+07
2.352000000000000171e+02 4.712388980384689396e-02 2.865818918299953640e+07
2.548000000000000114e+02 4.712388980384689396e-02 3.104470080526167527e+07
2.744000000000000341e+02 4.712388980384689396e-02 3.343121242752382532e+07
2.940000000000000000e+02 4.712388980384689396e-02 3.581772404978596419e+07
3.136000000000000227e+02 4.712388980384689396e-02 3.820423567204810679e+07
3.332000000000000455e+02 4.712388980384689396e-02 4.059074729431025684e+07
3.528000000000000114e+02 4.712388980384689396e-02 4.297725891657239944e+07
3.724000000000000341e+02 4.712388980384689396e-02 4.536377053883454204e+07
3.920000000000000000e+02 4.712388980384689396e-02 4.775028216109669209e+07
4.116000000000000227e+02 4.712388980384689396e-02 5.013679378335884213e+07
4.312000000000000455e+02 4.712388980384689396e-02 5.252330540562097728e+07
4.508000000000000114e+02 4.712388980384689396e-02 5.490981702788311988e+07
4.704000000000000341e+02 4.712388980384689396e-02 5.729632865014526248e+07
4.900000000000000568e+02 4.712388980384689396e-02 5.968284027240741253e+07
5.096000000000000227e+02 4.712388980384689396e-02 6.206935189466954023e+07
5.292000000000000455e+02 4.712388980384689396e-02 6.445586351693169028e+07
5.488000000000000682e+02 4.712388980384689396e-02 6.684237513919384778e+07
5.684000000000000909e+02 4.712388980384689396e-02 6.922888676145598292e+07
5.880000000000000000e+02 4.712388980384689396e-02 7.161539838371811807e+07
6.076000000000000227e+02 4.712388980384689396e-02 7.400191000598026812e+07
6.272000000000000455e+02 4.712388980384689396e-02 7.638842162824241817e+07
6.468000000000000682e+02 4.712388980384689396e-02 7.877493325050456822e+07
6.664000000000000909e+02 4.712388980384689396e-02 8.116144487276671827e+07
6.860000000000000000e+02 4.712388980384689396e-02 8.354795649502883852e+07
7.056000000000000227e+02 4.712388980384689396e-02 8.593446811729098856e+07
7.252000000000000455e+02 4.712388980384689396e-02 8.832097973955312371e+07
7.448000000000000682e+02 4.712388980384689396e-02 9.070749136181528866e+07
7.644000000000000909e+02 4.712388980384689396e-02 9.309400298407743871e+07
7.840000000000000000e+02 4.712388980384689396e-02 9.548051460633955896e+07
8.036000000000000227e+02 4.712388980384689396e-02 9.786702622860170901e+07
8.232000000000000455e+02 4.712388980384689396e-02 1.002535378508638591e+08
8.428000000000000682e+02 4.712388980384689396e-02 1.026400494731260091e+08
8.624000000000000909e+02 4.712388980384689396e-02 1.050265610953881294e+08
8.820000000000001137e+02 4.712388980384689396e-02 1.074130727176502943e+08
9.016000000000000227e+02 4.712388980384689396e-02 1.097995843399124444e+08
9.212000000000000455e+02 4.712388980384689396e-02 1.121860959621745646e+08
9.408000000000000682e+02 4.712388980384689396e-02 1.145726075844367146e+08
9.604000000000000909e+02 4.712388980384689396e-02 1.169591192066988647e+08

1.000000000000000082e-05 9.424777960769378793e-02 3.344545387038015178e+04
1.960000000000000142e+01 9.424777960769378793e-02 2.660787602568516973e+06
3.920000000000000284e+01 9.424777960769378793e-02 5.288131091748026200e+06
5.880000000000000426e+01 9.424777960769378793e-02 7.915474580927534960e+06
7.840000000000000568e+01 9.424777960769378793e-02 1.054281807010704651e+07
9.800000000000000000e+01 9.424777960769378793e-02 1.317016155928655528e+07
1.176000000000000085e+02 9.424777960769378793e-02 1.579750504846606404e+07
1.372000000000000171e+02 9.424777960769378793e-02 1.842484853764557466e+07
1.568000000000000114e+02 9.424777960769378793e-02 2.105219202682508528e+07
1.764000000000000057e+02 9.424777960769378793e-02 2.367953551600459218e+07
1.960000000000000000e+02 9.424777960769378793e-02 2.630687900518409908e+07
2.156000000000000227e+02 9.424777960769378793e-02 2.893422249436360970e+07
2.352000000000000171e+02 9.424777960769378793e-02 3.156156598354311660e+07
2.548000000000000114e+02 9.424777960769378793e-02 3.418890947272262722e+07
2.744000000000000341e+02 9.424777960769378793e-02 3.681625296190213412e+07
2.940000000000000000e+02 9.424777960769378793e-02 3.944359645108163357e+07
3.136000000000000227e+02 9.424777960769378793e-02 4.207093994026116282e+07
3.332000000000000455e+02 9.424777960769378793e-02 4.469828342944066972e+07
3.528000000000000114e+02 9.424777960769378793e-02 4.732562691862017661e+07
3.724000000000000341e+02 9.424777960769378793e-02 4.995297040779969096e+07
3.920000000000000000e+02 9.424777960769378793e-02 5.258031389697919041e+07
4.116000000000000227e+02 9.424777960769378793e-02 5.520765738615871221e+07
4.312000000000000455e+02 9.424777960769378793e-02 5.783500087533821166e+07
4.508000000000000114e+02 9.424777960769378793e-02 6.046234436451772600e+07
4.704000000000000341e+02 9.424777960769378793e-02 6.308968785369722545e+07
4.900000000000000568e+02 9.424777960769378793e-02 6.571703134287674725e+07
5.096000000000000227e+02 9.424777960769378793e-02 6.834437483205623925e+07
5.292000000000000455e+02 9.424777960769378793e-02 7.097171832123574615e+07
5.488000000000000682e+02 9.424777960769378793e-02 7.359906181041526794e+07
5.684000000000000909e+02 9.424777960769378793e-02 7.622640529959478974e+07
5.880000000000000000e+02 9.424777960769378793e-02 7.885374878877428174e+07
6.076000000000000227e+02 9.424777960769378793e-02 8.148109227795378864e+07
6.272000000000000455e+02 9.424777960769378793e-02 8.410843576713331044e+07
6.468000000000000682e+02 9.424777960769378793e-02 8.673577925631280243e+07
6.664000000000000909e+02 9.424777960769378793e-02 8.936312274549232423e+07
6.860000000000000000e+02 9.424777960769378793e-02 9.199046623467183113e+07
7.056000000000000227e+02 9.424777960769378793e-02 9.461780972385132313e+07
7.252000000000000455e+02 9.424777960769378793e-02 9.724515321303085983e+07
7.448000000000000682e+02 9.424777960769378793e-02 9.987249670221038163e+07
7.644000000000000909e+02 9.424777960769378793e-02 1.024998401913898885e+08
7.840000000000000000e+02 9.424777960769378793e-02 1.051271836805693805e+08
8.036000000000000227e+02 9.424777960769378793e-02 1.077545271697488874e+08
8.232000000000000455e+02 9.424777960769378793e-02 1.103818706589283943e+08
8.428000000000000682e+02 9.424777960769378793e-02 1.130092141481079161e+08
8.624000000000000909e+02 9.424777960769378793e-02 1.156365576372874081e+08
8.820000000000001137e+02 9.424777960769378793e-02 1.182639011264669299e+08
9.016000000000000227e+02 9.424777960769378793e-02 1.208912446156464219e+08
9.212000000000000455e+02 9.424777960769378793e-02 1.235185881048259437e+08
9.408000000000000682e+02 9.424777960769378793e-02 1.261459315940054506e+08
9.604000000000000909e+02 9.424777960769378793e-02 1.287732750831849724e+08

1.000000000000000082e-05 1.413716694115406680e-01 4.676571937004035863e+04
1.960000000000000142e+01 1.413716694115406680e-01 2.913736871583938133e+06
3.920000000000000284e+01 1.413716694115406680e-01 5.780709486538966186e+06
5.880000000000000426e+01 1.413716694115406680e-01 8.647682101493993774e+06
7.840000000000000568e+01 1.413716694115406680e-01 1.151465471644902229e+07
9.800000000000000000e+01 1.413716694115406680e-01 1.438162733140405081e+07
1.176000000000000085e+02 1.413716694115406680e-01 1.724859994635907933e+07
1.372000000000000171e+02 1.413716694115406680e-01 2.011557256131410599e+07
1.568000000000000114e+02 1.413716694115406680e-01 2.298254517626913637e+07
1.764000000000000057e+02 1.413716694115406680e-01 2.584951779122416303e+07
1.960000000000000000e+02 1.413716694115406680e-01 2.871649040617918968e+07
2.156000000000000227e+02 1.413716694115406680e-01 3.158346302113422006e+07
2.352000000000000171e+02 1.413716694115406680e-01 3.445043563608924299e+07
2.548000000000000114e+02 1.413716694115406680e-01 3.731740825104427338e+07
2.744000000000000341e+02 1.413716694115406680e-01 4.018438086599931121e+07
2.940000000000000000e+02 1.413716694115406680e-01 4.305135348095432669e+07
3.136000000000000227e+02 1.413716694115406680e-01 4.591832609590936452e+07
3.332000000000000455e+02 1.413716694115406680e-01 4.878529871086439490e+07
3.528000000000000114e+02 1.413716694115406680e-01 5.165227132581941038e+07
3.724000000000000341e+02 1.413716694115406680e-01 5.451924394077445567e+07
3.920000000000000000e+02 1.413716694115406680e-01 5.738621655572947115e+07
4.116000000000000227e+02 1.413716694115406680e-01 6.025318917068450898e+07
4.312000000000000455e+02 1.413716694115406680e-01 6.312016178563951701e+07
4.508000000000000114e+02 1.413716694115406680e-01 6.598713440059455484e+07
4.704000000000000341e+02 1.413716694115406680e-01 6.885410701554957032e+07
4.900000000000000568e+02 1.413716694115406680e-01 7.172107963050460815e+07
5.096000000000000227e+02 1.413716694115406680e-01 7.458805224545963109e+07
5.292000000000000455e+02 1.413716694115406680e-01 7.745502486041466892e+07
5.488000000000000682e+02 1.413716694115406680e-01 8.032199747536970675e+07
5.684000000000000909e+02 1.413716694115406680e-01 8.318897009032472968e+07
5.880000000000000000e+02 1.413716694115406680e-01 8.605594270527975261e+07
6.076000000000000227e+02 1.413716694115406680e-01 8.892291532023477554e+07
6.272000000000000455e+02 1.413716694115406680e-01 9.178988793518981338e+07
6.468000000000000682e+02 1.413716694115406680e-01 9.465686055014485121e+07
6.664000000000000909e+02 1.413716694115406680e-01 9.752383316509987414e+07
6.860000000000000000e+02 1.413716694115406680e-01 1.003908057800548673e+08
7.056000000000000227e+02 1.413716694115406680e-01 1.032577783950099051e+08
7.252000000000000455e+02 1.413716694115406680e-01 1.061247510099649578e+08
7.448000000000000682e+02 1.413716694115406680e-01 1.089917236249199957e+08
7.644000000000000909e+02 1.413716694115406680e-01 1.118586962398750037e+08
7.840000000000000000e+02 1.413716694115406680e-01 1.147256688548300415e+08
8.036000000000000227e+02 1.413716694115406680e-01 1.175926414697850496e+08
8.232000000000000455e+02 1.413716694115406680e-01 1.204596140847401023e+08
8.428000000000000682e+02 1.413716694115406680e-01 1.233265866996951401e+08
8.624000000000000909e+02 1.413716694115406680e-01 1.261935593146501482e+08
8.820000000000001137e+02 1.413716694115406680e-01 1.290605319296051860e+08
9.016000000000000227e+02 1.413716694115406680e-01 1.319275045445602089e+08
9.212000000000000455e+02 1.413716694115406680e-01 1.347944771595152318e+08
9.408000000000000682e+02 1.413716694115406680e-01 1.376614497744702697e+08
9.604000000000000909e+02 1.413716694115406680e-01 1.405284223894252777e+08

1.000000000000000082e-05 1.884955592153875759e-01 5.998215564027266373e+04
1.960000000000000142e+01 1.884955592153875759e-01 3.164847534528446384e+06
3.920000000000000284e+01 1.884955592153875759e-01 6.269714497532417998e+06
5.880000000000000426e+01 1.884955592153875759e-01 9.374581460536388680e+06
7.840000000000000568e+01 1.884955592153875759e-01 1.247944842354035936e+07
9.800000000000000000e+01 1.884955592153875759e-01 1.558431538654433005e+07
1.176000000000000085e+02 1.884955592153875759e-01 1.868918234954830259e+07
1.372000000000000171e+02 1.884955592153875759e-01 2.179404931255228072e+07
1.568000000000000114e+02 1.884955592153875759e-01 2.489891627555625141e+07
1.764000000000000057e+02 1.884955592153875759e-01 2.800378323856021464e+07
1.960000000000000000e+02 1.884955592153875759e-01 3.110865020156418532e+07
2.156000000000000227e+02 1.884955592153875759e-01 3.421351716456816345e+07
2.352000000000000171e+02 1.884955592153875759e-01 3.731838412757212669e+07
2.548000000000000114e+02 1.884955592153875759e-01 4.042325109057610482e+07
2.744000000000000341e+02 1.884955592153875759e-01 4.352811805358008295e+07
2.940000000000000000e+02 1.884955592153875759e-01 4.663298501658403128e+07
3.136000000000000227e+02 1.884955592153875759e-01 4.973785197958802432e+07
3.332000000000000455e+02 1.884955592153875759e-01 5.284271894259198010e+07
3.528000000000000114e+02 1.884955592153875759e-01 5.594758590559595078e+07
3.724000000000000341e+02 1.884955592153875759e-01 5.905245286859994382e+07
3.920000000000000000e+02 1.884955592153875759e-01 6.215731983160389960e+07
4.116000000000000227e+02 1.884955592153875759e-01 6.526218679460787028e+07
4.312000000000000455e+02 1.884955592153875759e-01 6.836705375761184096e+07
4.508000000000000114e+02 1.884955592153875759e-01 7.147192072061583400e+07
4.704000000000000341e+02 1.884955592153875759e-01 7.457678768361978233e+07
4.900000000000000568e+02 1.884955592153875759e-01 7.768165464662376046e+07
5.096000000000000227e+02 1.884955592153875759e-01 8.078652160962772369e+07
5.292000000000000455e+02 1.884955592153875759e-01 8.389138857263171673e+07
5.488000000000000682e+02 1.884955592153875759e-01 8.699625553563567996e+07
5.684000000000000909e+02 1.884955592153875759e-01 9.010112249863965809e+07
5.880000000000000000e+02 1.884955592153875759e-01 9.320598946164360642e+07
6.076000000000000227e+02 1.884955592153875759e-01 9.631085642464756966e+07
6.272000000000000455e+02 1.884955592153875759e-01 9.941572338765156269e+07
6.468000000000000682e+02 1.884955592153875759e-01 1.025205903506555408e+08
6.664000000000000909e+02 1.884955592153875759e-01 1.056254573136595041e+08
6.860000000000000000e+02 1.884955592153875759e-01 1.087303242766634524e+08
7.056000000000000227e+02 1.884955592153875759e-01 1.118351912396674454e+08
7.252000000000000455e+02 1.884955592153875759e-01 1.149400582026714087e+08
7.448000000000000682e+02 1.884955592153875759e-01 1.180449251656754017e+08
7.644000000000000909e+02 1.884955592153875759e-01 1.211497921286793649e+08
7.840000000000000000e+02 1.884955592153875759e-01 1.242546590916833282e+08
8.036000000000000227e+02 1.884955592153875759e-01 1.273595260546872914e+08
8.232000000000000455e+02 1.884955592153875759e-01 1.304643930176912844e+08
8.428000000000000682e+02 1.884955592153875759e-01 1.335692599806952477e+08
8.624000000000000909e+02 1.884955592153875759e-01 1.366741269436992109e+08
8.820000000000001137e+02 1.884955592153875759e-01 1.397789939067032039e+08
9.016000000000000227e+02 1.884955592153875759e-01 1.428838608697071671e+08
9.212000000000000455e+02 1.884955592153875759e-01 1.459887278327111304e+08
9.408000000000000682e+02 1.884955592153875759e-01 1.490935947957150936e+08
9.604000000000000909e+02 1.884955592153875759e-01 1.521984617587190866e+08

1.000000000000000082e-05 2.356194490192344837e-01 7.306541888744285097e+04
1.960000000000000142e+01 2.356194490192344837e-01 3.413562062933539972e+06
3.920000000000000284e+01 2.356194490192344837e-01 6.754060411315528676e+06
5.880000000000000426e+01 2.356194490192344837e-01 1.009455875969751738e+07
7.840000000000000568e+01 2.356194490192344837e-01 1.343505710807950981e+07
9.800000000000000000e+01 2.356194490192344837e-01 1.677555545646149851e+07
1.176000000000000085e+02 2.356194490192344837e-01 2.011605380484348536e+07
1.372000000000000171e+02 2.356194490192344837e-01 2.345655215322547406e+07
1.568000000000000114e+02 2.356194490192344837e-01 2.679705050160746276e+07
1.764000000000000057e+02 2.356194490192344837e-01 3.013754884998944774e+07
1.960000000000000000e+02 2.356194490192344837e-01 3.347804719837144017e+07
2.156000000000000227e+02 2.356194490192344837e-01 3.681854554675342888e+07
2.352000000000000171e+02 2.356194490192344837e-01 4.015904389513542503e+07
2.548000000000000114e+02 2.356194490192344837e-01 4.349954224351740628e+07
2.744000000000000341e+02 2.356194490192344837e-01 4.684004059189940244e+07
2.940000000000000000e+02 2.356194490192344837e-01 5.018053894028138369e+07
3.136000000000000227e+02 2.356194490192344837e-01 5.352103728866337985e+07
3.332000000000000455e+02 2.356194490192344837e-01 5.686153563704536855e+07
3.528000000000000114e+02 2.356194490192344837e-01 6.020203398542734981e+07
3.724000000000000341e+02 2.356194490192344837e-01 6.354253233380934596e+07
3.920000000000000000e+02 2.356194490192344837e-01 6.688303068219133466e+07
4.116000000000000227e+02 2.356194490192344837e-01 7.022352903057332337e+07
4.312000000000000455e+02 2.356194490192344837e-01 7.356402737895531952e+07
4.508000000000000114e+02 2.356194490192344837e-01 7.690452572733730078e+07
4.704000000000000341e+02 2.356194490192344837e-01 8.024502407571929693e+07
4.900000000000000568e+02 2.356194490192344837e-01 8.358552242410127819e+07
5.096000000000000227e+02 2.356194490192344837e-01 8.692602077248327434e+07
5.292000000000000455e+02 2.356194490192344837e-01 9.026651912086525559e+07
5.488000000000000682e+02 2.356194490192344837e-01 9.360701746924725175e+07
5.684000000000000909e+02 2.356194490192344837e-01 9.694751581762923300e+07
5.880000000000000000e+02 2.356194490192344837e-01 1.002880141660112143e+08
6.076000000000000227e+02 2.356194490192344837e-01 1.036285125143932104e+08
6.272000000000000455e+02 2.356194490192344837e-01 1.069690108627752066e+08
6.468000000000000682e+02 2.356194490192344837e-01 1.103095092111571878e+08
6.664000000000000909e+02 2.356194490192344837e-01 1.136500075595391989e+08
6.860000000000000000e+02 2.356194490192344837e-01 1.169905059079211503e+08
7.056000000000000227e+02 2.356194490192344837e-01 1.203310042563031465e+08
7.252000000000000455e+02 2.356194490192344837e-01 1.236715026046851426e+08
7.448000000000000682e+02 2.356194490192344837e-01 1.270120009530671388e+08
7.644000000000000909e+02 2.356194490192344837e-01 1.303524993014491200e+08
7.840000000000000000e+02 2.356194490192344837e-01 1.336929976498311311e+08
8.036000000000000227e+02 2.356194490192344837e-01 1.370334959982131124e+08
8.232000000000000455e+02 2.356194490192344837e-01 1.403739943465951085e+08
8.428000000000000682e+02 2.356194490192344837e-01 1.437144926949771047e+08
8.624000000000000909e+02 2.356194490192344837e-01 1.470549910433590710e+08
8.820000000000001137e+02 2.356194490192344837e-01 1.503954893917410672e+08
9.016000000000000227e+02 2.356194490192344837e-01 1.537359877401230335e+08
9.212000000000000455e+02 2.356194490192344837e-01 1.570764860885049999e+08
9.408000000000000682e+02 2.356194490192344837e-01 1.604169844368870258e+08
9.604000000000000909e+02 2.356194490192344837e-01 1.637574827852690518e+08

1.000000000000000082e-05 2.827433388230813360e-01 8.598646099533124652e+04
1.960000000000000142e+01 2.827433388230813360e-01 3.659328248348610010e+06
3.920000000000000284e+01 2.827433388230813360e-01 7.232671858836383559e+06
5.880000000000000426e+01 2.827433388230813360e-01 1.080601546932415664e+07
7.840000000000000568e+01 2.827433388230813360e-01 1.437935907981193252e+07
9.800000000000000000e+01 2.827433388230813360e-01 1.795270269029970467e+07
1.176000000000000085e+02 2.827433388230813360e-01 2.152604630078747496e+07
1.372000000000000171e+02 2.827433388230813360e-01 2.509938991127524897e+07
1.568000000000000114e+02 2.827433388230813360e-01 2.867273352176302671e+07
1.764000000000000057e+02 2.827433388230813360e-01 3.224607713225079700e+07
1.960000000000000000e+02 2.827433388230813360e-01 3.581942074273856729e+07
2.156000000000000227e+02 2.827433388230813360e-01 3.939276435322634131e+07
2.352000000000000171e+02 2.827433388230813360e-01 4.296610796371411532e+07
2.548000000000000114e+02 2.827433388230813360e-01 4.653945157420188934e+07
2.744000000000000341e+02 2.827433388230813360e-01 5.011279518468967080e+07
2.940000000000000000e+02 2.827433388230813360e-01 5.368613879517743737e+07
3.136000000000000227e+02 2.827433388230813360e-01 5.725948240566521883e+07
3.332000000000000455e+02 2.827433388230813360e-01 6.083282601615299284e+07
3.528000000000000114e+02 2.827433388230813360e-01 6.440616962664075196e+07
3.724000000000000341e+02 2.827433388230813360e-01 6.797951323712854087e+07
3.920000000000000000e+02 2.827433388230813360e-01 7.155285684761629999e+07
4.116000000000000227e+02 2.827433388230813360e-01 7.512620045810408890e+07
4.312000000000000455e+02 2.827433388230813360e-01 7.869954406859186292e+07
4.508000000000000114e+02 2.827433388230813360e-01 8.227288767907963693e+07
4.704000000000000341e+02 2.827433388230813360e-01 8.584623128956741095e+07
4.900000000000000568e+02 2.827433388230813360e-01 8.941957490005518496e+07
5.096000000000000227e+02 2.827433388230813360e-01 9.299291851054294407e+07
5.292000000000000455e+02 2.827433388230813360e-01 9.656626212103071809e+07
5.488000000000000682e+02 2.827433388230813360e-01 1.001396057315184921e+08
5.684000000000000909e+02 2.827433388230813360e-01 1.037129493420062661e+08
5.880000000000000000e+02 2.827433388230813360e-01 1.072862929524940103e+08
6.076000000000000227e+02 2.827433388230813360e-01 1.108596365629817992e+08
6.272000000000000455e+02 2.827433388230813360e-01 1.144329801734696031e+08
6.468000000000000682e+02 2.827433388230813360e-01 1.180063237839573771e+08
6.664000000000000909e+02 2.827433388230813360e-01 1.215796673944451362e+08
6.860000000000000000e+02 2.827433388230813360e-01 1.251530110049328953e+08
7.056000000000000227e+02 2.827433388230813360e-01 1.287263546154206842e+08
7.252000000000000455e+02 2.827433388230813360e-01 1.322996982259084582e+08
7.448000000000000682e+02 2.827433388230813360e-01 1.358730418363962471e+08
7.644000000000000909e+02 2.827433388230813360e-01 1.394463854468840063e+08
7.840000000000000000e+02 2.827433388230813360e-01 1.430197290573717654e+08
8.036000000000000227e+02 2.827433388230813360e-01 1.465930726678595543e+08
8.232000000000000455e+02 2.827433388230813360e-01 1.501664162783473134e+08
8.428000000000000682e+02 2.827433388230813360e-01 1.537397598888351023e+08
8.624000000000000909e+02 2.827433388230813360e-01 1.573131034993228614e+08
8.820000000000001137e+02 2.827433388230813360e-01 1.608864471098106503e+08
9.016000000000000227e+02 2.827433388230813360e-01 1.644597907202984095e+08
9.212000000000000455e+02 2.827433388230813360e-01 1.680331343307861686e+08
9.408000000000000682e+02 2.827433388230813360e-01 1.716064779412739575e+08
9.604000000000000909e+02 2.827433388230813360e-01 1.751798215517617464e+08

1.000000000000000082e-05 3.298672286269282439e-01 9.871659401921505923e+04
1.960000000000000142e+01 3.298672286269282439e-01 3.901600428381794132e+06
3.920000000000000284e+01 3.298672286269282439e-01 7.704486202992217615e+06
5.880000000000000426e+01 3.298672286269282439e-01 1.150737197760264017e+07
7.840000000000000568e+01 3.298672286269282439e-01 1.531025775221306644e+07
9.800000000000000000e+01 3.298672286269282439e-01 1.911314352682349086e+07
1.176000000000000085e+02 3.298672286269282439e-01 2.291602930143391341e+07
1.372000000000000171e+02 3.298672286269282439e-01 2.671891507604433969e+07
1.568000000000000114e+02 3.298672286269282439e-01 3.052180085065476224e+07
1.764000000000000057e+02 3.298672286269282439e-01 3.432468662526518106e+07
1.960000000000000000e+02 3.298672286269282439e-01 3.812757239987560362e+07
2.156000000000000227e+02 3.298672286269282439e-01 4.193045817448603362e+07
2.352000000000000171e+02 3.298672286269282439e-01 4.573334394909645617e+07
2.548000000000000114e+02 3.298672286269282439e-01 4.953622972370687872e+07
2.744000000000000341e+02 3.298672286269282439e-01 5.333911549831730872e+07
2.940000000000000000e+02 3.298672286269282439e-01 5.714200127292771637e+07
3.136000000000000227e+02 3.298672286269282439e-01 6.094488704753814638e+07
3.332000000000000455e+02 3.298672286269282439e-01 6.474777282214857638e+07
3.528000000000000114e+02 3.298672286269282439e-01 6.855065859675900638e+07
3.724000000000000341e+02 3.298672286269282439e-01 7.235354437136943638e+07
3.920000000000000000e+02 3.298672286269282439e-01 7.615643014597985148e+07
4.116000000000000227e+02 3.298672286269282439e-01 7.995931592059028149e+07
4.312000000000000455e+02 3.298672286269282439e-01 8.376220169520071149e+07
4.508000000000000114e+02 3.298672286269282439e-01 8.756508746981112659e+07
4.704000000000000341e+02 3.298672286269282439e-01 9.136797324442154169e+07
4.900000000000000568e+02 3.298672286269282439e-01 9.517085901903198659e+07
5.096000000000000227e+02 3.298672286269282439e-01 9.897374479364238679e+07
5.292000000000000455e+02 3.298672286269282439e-01 1.027766305682528168e+08
5.488000000000000682e+02 3.298672286269282439e-01 1.065795163428632468e+08
5.684000000000000909e+02 3.298672286269282439e-01 1.103824021174736917e+08
5.880000000000000000e+02 3.298672286269282439e-01 1.141852878920840770e+08
6.076000000000000227e+02 3.298672286269282439e-01 1.179881736666945219e+08
6.272000000000000455e+02 3.298672286269282439e-01 1.217910594413049519e+08
6.468000000000000682e+02 3.298672286269282439e-01 1.255939452159153819e+08
6.664000000000000909e+02 3.298672286269282439e-01 1.293968309905258119e+08
6.860000000000000000e+02 3.298672286269282439e-01 1.331997167651361823e+08
7.056000000000000227e+02 3.298672286269282439e-01 1.370026025397466123e+08
7.252000000000000455e+02 3.298672286269282439e-01 1.408054883143570721e+08
